minecraft:glow_lichen,minecraft_glow_lichen,Glow Lichen,true,true
minecraft:brick_stairs,minecraft_brick_stairs,Brick Stairs,true,true
minecraft:stone_brick_stairs,minecraft_stone_brick_stairs,Stone Brick Stairs,true,true
minecraft:mud_brick_stairs,minecraft_mud_brick_stairs,Mud Brick Stairs,true,true
minecraft:mycelium,minecraft_mycelium,Mycelium,true,true
minecraft:lily_pad,minecraft_lily_pad,Lily Pad,true,true
minecraft:nether_bricks,minecraft_nether_bricks,Nether Bricks,true,true
minecraft:cracked_nether_bricks,minecraft_cracked_nether_bricks,Cracked Nether Bricks,true,true
minecraft:chiseled_nether_bricks,minecraft_chiseled_nether_bricks,Chiseled Nether Bricks,true,true
minecraft:nether_brick_fence,minecraft_nether_brick_fence,Nether Brick Fence,true,true
minecraft:nether_brick_stairs,minecraft_nether_brick_stairs,Nether Brick Stairs,true,true
minecraft:sculk,minecraft_sculk,Sculk,true,true
minecraft:sculk_vein,minecraft_sculk_vein,Sculk Vein,true,true
minecraft:sculk_catalyst,minecraft_sculk_catalyst,Sculk Catalyst,true,true
minecraft:sculk_shrieker,minecraft_sculk_shrieker,Sculk Shrieker,true,true
minecraft:enchanting_table,minecraft_enchanting_table,Enchanting Table,true,true
minecraft:end_portal_frame,minecraft_end_portal_frame,End Portal Frame,true,true
minecraft:end_stone,minecraft_end_stone,End Stone,true,true
minecraft:end_stone_bricks,minecraft_end_stone_bricks,End Stone Bricks,true,true
minecraft:dragon_egg,minecraft_dragon_egg,Dragon Egg,true,true
minecraft:sandstone_stairs,minecraft_sandstone_stairs,Sandstone Stairs,true,true
minecraft:ender_chest,minecraft_ender_chest,Ender Chest,true,true
minecraft:emerald_block,minecraft_emerald_block,Emerald Block,true,true
minecraft:oak_stairs,minecraft_oak_stairs,Oak Stairs,true,true
minecraft:spruce_stairs,minecraft_spruce_stairs,Spruce Stairs,true,true
minecraft:birch_stairs,minecraft_birch_stairs,Birch Stairs,true,true
minecraft:jungle_stairs,minecraft_jungle_stairs,Jungle Stairs,true,true
minecraft:acacia_stairs,minecraft_acacia_stairs,Acacia Stairs,true,true
minecraft:cherry_stairs,minecraft_cherry_stairs,Cherry Stairs,true,true
minecraft:dark_oak_stairs,minecraft_dark_oak_stairs,Dark Oak Stairs,true,true
minecraft:mangrove_stairs,minecraft_mangrove_stairs,Mangrove Stairs,true,true
minecraft:bamboo_stairs,minecraft_bamboo_stairs,Bamboo Stairs,true,true
minecraft:bamboo_mosaic_stairs,minecraft_bamboo_mosaic_stairs,Bamboo Mosaic Stairs,true,true
minecraft:crimson_stairs,minecraft_crimson_stairs,Crimson Stairs,true,true
minecraft:warped_stairs,minecraft_warped_stairs,Warped Stairs,true,true
minecraft:command_block,minecraft_command_block,Command Block,true,true
minecraft:beacon,minecraft_beacon,Beacon,true,true
minecraft:cobblestone_wall,minecraft_cobblestone_wall,Cobblestone Wall,true,true
minecraft:mossy_cobblestone_wall,minecraft_mossy_cobblestone_wall,Mossy Cobblestone Wall,true,true
minecraft:brick_wall,minecraft_brick_wall,Brick Wall,true,true
minecraft:prismarine_wall,minecraft_prismarine_wall,Prismarine Wall,true,true
minecraft:red_sandstone_wall,minecraft_red_sandstone_wall,Red Sandstone Wall,true,true
minecraft:mossy_stone_brick_wall,minecraft_mossy_stone_brick_wall,Mossy Stone Brick Wall,true,true
minecraft:granite_wall,minecraft_granite_wall,Granite Wall,true,true
minecraft:stone_brick_wall,minecraft_stone_brick_wall,Stone Brick Wall,true,true
minecraft:mud_brick_wall,minecraft_mud_brick_wall,Mud Brick Wall,true,true
minecraft:nether_brick_wall,minecraft_nether_brick_wall,Nether Brick Wall,true,true
minecraft:andesite_wall,minecraft_andesite_wall,Andesite Wall,true,true
minecraft:red_nether_brick_wall,minecraft_red_nether_brick_wall,Red Nether Brick Wall,true,true
minecraft:sandstone_wall,minecraft_sandstone_wall,Sandstone Wall,true,true
minecraft:end_stone_brick_wall,minecraft_end_stone_brick_wall,End Stone Brick Wall,true,true
minecraft:diorite_wall,minecraft_diorite_wall,Diorite Wall,true,true
minecraft:blackstone_wall,minecraft_blackstone_wall,Blackstone Wall,true,true
minecraft:polished_blackstone_wall,minecraft_polished_blackstone_wall,Polished Blackstone Wall,true,true
minecraft:polished_blackstone_brick_wall,minecraft_polished_blackstone_brick_wall,Polished Blackstone Brick Wall,true,true
minecraft:cobbled_deepslate_wall,minecraft_cobbled_deepslate_wall,Cobbled Deepslate Wall,true,true
minecraft:polished_deepslate_wall,minecraft_polished_deepslate_wall,Polished Deepslate Wall,true,true
minecraft:deepslate_brick_wall,minecraft_deepslate_brick_wall,Deepslate Brick Wall,true,true
minecraft:deepslate_tile_wall,minecraft_deepslate_tile_wall,Deepslate Tile Wall,true,true
minecraft:anvil,minecraft_anvil,Anvil,true,true
minecraft:chipped_anvil,minecraft_chipped_anvil,Chipped Anvil,true,true
minecraft:damaged_anvil,minecraft_damaged_anvil,Damaged Anvil,true,true
minecraft:chiseled_quartz_block,minecraft_chiseled_quartz_block,Chiseled Quartz Block,true,true
minecraft:quartz_block,minecraft_quartz_block,Quartz Block,true,true
minecraft:quartz_bricks,minecraft_quartz_bricks,Quartz Bricks,true,true
minecraft:quartz_pillar,minecraft_quartz_pillar,Quartz Pillar,true,true
minecraft:quartz_stairs,minecraft_quartz_stairs,Quartz Stairs,true,true
minecraft:white_terracotta,minecraft_white_terracotta,White Terracotta,true,true
minecraft:orange_terracotta,minecraft_orange_terracotta,Orange Terracotta,true,true
minecraft:magenta_terracotta,minecraft_magenta_terracotta,Magenta Terracotta,true,true
minecraft:light_blue_terracotta,minecraft_light_blue_terracotta,Light Blue Terracotta,true,true
minecraft:yellow_terracotta,minecraft_yellow_terracotta,Yellow Terracotta,true,true
minecraft:lime_terracotta,minecraft_lime_terracotta,Lime Terracotta,true,true
minecraft:pink_terracotta,minecraft_pink_terracotta,Pink Terracotta,true,true
minecraft:gray_terracotta,minecraft_gray_terracotta,Gray Terracotta,true,true
minecraft:light_gray_terracotta,minecraft_light_gray_terracotta,Light Gray Terracotta,true,true
minecraft:cyan_terracotta,minecraft_cyan_terracotta,Cyan Terracotta,true,true
minecraft:purple_terracotta,minecraft_purple_terracotta,Purple Terracotta,true,true
minecraft:blue_terracotta,minecraft_blue_terracotta,Blue Terracotta,true,true
minecraft:brown_terracotta,minecraft_brown_terracotta,Brown Terracotta,true,true
minecraft:green_terracotta,minecraft_green_terracotta,Green Terracotta,true,true
minecraft:red_terracotta,minecraft_red_terracotta,Red Terracotta,true,true
minecraft:black_terracotta,minecraft_black_terracotta,Black Terracotta,true,true
minecraft:barrier,minecraft_barrier,Barrier,true,true
minecraft:light,minecraft_light,Light,true,true
minecraft:hay_block,minecraft_hay_block,Hay Block,true,true
minecraft:white_carpet,minecraft_white_carpet,White Carpet,true,true
minecraft:orange_carpet,minecraft_orange_carpet,Orange Carpet,true,true
minecraft:magenta_carpet,minecraft_magenta_carpet,Magenta Carpet,true,true
minecraft:light_blue_carpet,minecraft_light_blue_carpet,Light Blue Carpet,true,true
minecraft:yellow_carpet,minecraft_yellow_carpet,Yellow Carpet,true,true
minecraft:lime_carpet,minecraft_lime_carpet,Lime Carpet,true,true
minecraft:pink_carpet,minecraft_pink_carpet,Pink Carpet,true,true
minecraft:gray_carpet,minecraft_gray_carpet,Gray Carpet,true,true
minecraft:light_gray_carpet,minecraft_light_gray_carpet,Light Gray Carpet,true,true
minecraft:cyan_carpet,minecraft_cyan_carpet,Cyan Carpet,true,true
minecraft:purple_carpet,minecraft_purple_carpet,Purple Carpet,true,true
minecraft:blue_carpet,minecraft_blue_carpet,Blue Carpet,true,true
minecraft:brown_carpet,minecraft_brown_carpet,Brown Carpet,true,true
minecraft:green_carpet,minecraft_green_carpet,Green Carpet,true,true
minecraft:red_carpet,minecraft_red_carpet,Red Carpet,true,true
minecraft:black_carpet,minecraft_black_carpet,Black Carpet,true,true
minecraft:terracotta,minecraft_terracotta,Terracotta,true,true
minecraft:packed_ice,minecraft_packed_ice,Packed Ice,true,true
minecraft:dirt_path,minecraft_dirt_path,Dirt Path,true,true
minecraft:sunflower,minecraft_sunflower,Sunflower,true,true
minecraft:lilac,minecraft_lilac,Lilac,true,true
minecraft:rose_bush,minecraft_rose_bush,Rose Bush,true,true
minecraft:peony,minecraft_peony,Peony,true,true
minecraft:tall_grass,minecraft_tall_grass,Tall Grass,true,true
minecraft:large_fern,minecraft_large_fern,Large Fern,true,true
minecraft:white_stained_glass,minecraft_white_stained_glass,White Stained Glass,true,true
minecraft:orange_stained_glass,minecraft_orange_stained_glass,Orange Stained Glass,true,true
minecraft:magenta_stained_glass,minecraft_magenta_stained_glass,Magenta Stained Glass,true,true
minecraft:light_blue_stained_glass,minecraft_light_blue_stained_glass,Light Blue Stained Glass,true,true
minecraft:yellow_stained_glass,minecraft_yellow_stained_glass,Yellow Stained Glass,true,true
minecraft:lime_stained_glass,minecraft_lime_stained_glass,Lime Stained Glass,true,true
minecraft:pink_stained_glass,minecraft_pink_stained_glass,Pink Stained Glass,true,true
minecraft:gray_stained_glass,minecraft_gray_stained_glass,Gray Stained Glass,true,true
minecraft:light_gray_stained_glass,minecraft_light_gray_stained_glass,Light Gray Stained Glass,true,true
minecraft:cyan_stained_glass,minecraft_cyan_stained_glass,Cyan Stained Glass,true,true
minecraft:purple_stained_glass,minecraft_purple_stained_glass,Purple Stained Glass,true,true
minecraft:blue_stained_glass,minecraft_blue_stained_glass,Blue Stained Glass,true,true
minecraft:brown_stained_glass,minecraft_brown_stained_glass,Brown Stained Glass,true,true
minecraft:green_stained_glass,minecraft_green_stained_glass,Green Stained Glass,true,true
minecraft:red_stained_glass,minecraft_red_stained_glass,Red Stained Glass,true,true
minecraft:black_stained_glass,minecraft_black_stained_glass,Black Stained Glass,true,true
minecraft:white_stained_glass_pane,minecraft_white_stained_glass_pane,White Stained Glass Pane,true,true
minecraft:orange_stained_glass_pane,minecraft_orange_stained_glass_pane,Orange Stained Glass Pane,true,true
minecraft:magenta_stained_glass_pane,minecraft_magenta_stained_glass_pane,Magenta Stained Glass Pane,true,true
minecraft:light_blue_stained_glass_pane,minecraft_light_blue_stained_glass_pane,Light Blue Stained Glass Pane,true,true
minecraft:yellow_stained_glass_pane,minecraft_yellow_stained_glass_pane,Yellow Stained Glass Pane,true,true
minecraft:lime_stained_glass_pane,minecraft_lime_stained_glass_pane,Lime Stained Glass Pane,true,true
minecraft:pink_stained_glass_pane,minecraft_pink_stained_glass_pane,Pink Stained Glass Pane,true,true
minecraft:gray_stained_glass_pane,minecraft_gray_stained_glass_pane,Gray Stained Glass Pane,true,true
minecraft:light_gray_stained_glass_pane,minecraft_light_gray_stained_glass_pane,Light Gray Stained Glass Pane,true,true
minecraft:cyan_stained_glass_pane,minecraft_cyan_stained_glass_pane,Cyan Stained Glass Pane,true,true
minecraft:purple_stained_glass_pane,minecraft_purple_stained_glass_pane,Purple Stained Glass Pane,true,true
minecraft:blue_stained_glass_pane,minecraft_blue_stained_glass_pane,Blue Stained Glass Pane,true,true
minecraft:brown_stained_glass_pane,minecraft_brown_stained_glass_pane,Brown Stained Glass Pane,true,true
minecraft:green_stained_glass_pane,minecraft_green_stained_glass_pane,Green Stained Glass Pane,true,true
minecraft:red_stained_glass_pane,minecraft_red_stained_glass_pane,Red Stained Glass Pane,true,true
minecraft:black_stained_glass_pane,minecraft_black_stained_glass_pane,Black Stained Glass Pane,true,true
minecraft:prismarine,minecraft_prismarine,Prismarine,true,true
minecraft:prismarine_bricks,minecraft_prismarine_bricks,Prismarine Bricks,true,true
minecraft:dark_prismarine,minecraft_dark_prismarine,Dark Prismarine,true,true
minecraft:prismarine_stairs,minecraft_prismarine_stairs,Prismarine Stairs,true,true
minecraft:prismarine_brick_stairs,minecraft_prismarine_brick_stairs,Prismarine Brick Stairs,true,true
minecraft:dark_prismarine_stairs,minecraft_dark_prismarine_stairs,Dark Prismarine Stairs,true,true
minecraft:sea_lantern,minecraft_sea_lantern,Sea Lantern,true,true
minecraft:red_sandstone,minecraft_red_sandstone,Red Sandstone,true,true
minecraft:chiseled_red_sandstone,minecraft_chiseled_red_sandstone,Chiseled Red Sandstone,true,true
minecraft:cut_red_sandstone,minecraft_cut_red_sandstone,Cut Red Sandstone,true,true
minecraft:red_sandstone_stairs,minecraft_red_sandstone_stairs,Red Sandstone Stairs,true,true
minecraft:repeating_command_block,minecraft_repeating_command_block,Repeating Command Block,true,true
minecraft:chain_command_block,minecraft_chain_command_block,Chain Command Block,true,true
minecraft:magma_block,minecraft_magma_block,Magma Block,true,true
minecraft:nether_wart_block,minecraft_nether_wart_block,Nether Wart Block,true,true
minecraft:warped_wart_block,minecraft_warped_wart_block,Warped Wart Block,true,true
minecraft:red_nether_bricks,minecraft_red_nether_bricks,Red Nether Bricks,true,true
minecraft:bone_block,minecraft_bone_block,Bone Block,true,true
minecraft:structure_void,minecraft_structure_void,Structure Void,true,true
minecraft:shulker_box,minecraft_shulker_box,Shulker Box,true,true
minecraft:white_shulker_box,minecraft_white_shulker_box,White Shulker Box,true,true
minecraft:orange_shulker_box,minecraft_orange_shulker_box,Orange Shulker Box,true,true
minecraft:magenta_shulker_box,minecraft_magenta_shulker_box,Magenta Shulker Box,true,true
minecraft:light_blue_shulker_box,minecraft_light_blue_shulker_box,Light Blue Shulker Box,true,true
minecraft:yellow_shulker_box,minecraft_yellow_shulker_box,Yellow Shulker Box,true,true
minecraft:lime_shulker_box,minecraft_lime_shulker_box,Lime Shulker Box,true,true
minecraft:pink_shulker_box,minecraft_pink_shulker_box,Pink Shulker Box,true,true
minecraft:gray_shulker_box,minecraft_gray_shulker_box,Gray Shulker Box,true,true
minecraft:light_gray_shulker_box,minecraft_light_gray_shulker_box,Light Gray Shulker Box,true,true
minecraft:cyan_shulker_box,minecraft_cyan_shulker_box,Cyan Shulker Box,true,true
minecraft:purple_shulker_box,minecraft_purple_shulker_box,Purple Shulker Box,true,true
minecraft:blue_shulker_box,minecraft_blue_shulker_box,Blue Shulker Box,true,true
minecraft:brown_shulker_box,minecraft_brown_shulker_box,Brown Shulker Box,true,true
minecraft:green_shulker_box,minecraft_green_shulker_box,Green Shulker Box,true,true
minecraft:red_shulker_box,minecraft_red_shulker_box,Red Shulker Box,true,true
minecraft:black_shulker_box,minecraft_black_shulker_box,Black Shulker Box,true,true
minecraft:white_glazed_terracotta,minecraft_white_glazed_terracotta,White Glazed Terracotta,true,true
minecraft:orange_glazed_terracotta,minecraft_orange_glazed_terracotta,Orange Glazed Terracotta,true,true
minecraft:magenta_glazed_terracotta,minecraft_magenta_glazed_terracotta,Magenta Glazed Terracotta,true,true
minecraft:light_blue_glazed_terracotta,minecraft_light_blue_glazed_terracotta,Light Blue Glazed Terracotta,true,true
minecraft:yellow_glazed_terracotta,minecraft_yellow_glazed_terracotta,Yellow Glazed Terracotta,true,true
minecraft:lime_glazed_terracotta,minecraft_lime_glazed_terracotta,Lime Glazed Terracotta,true,true
minecraft:pink_glazed_terracotta,minecraft_pink_glazed_terracotta,Pink Glazed Terracotta,true,true
minecraft:gray_glazed_terracotta,minecraft_gray_glazed_terracotta,Gray Glazed Terracotta,true,true
minecraft:light_gray_glazed_terracotta,minecraft_light_gray_glazed_terracotta,Light Gray Glazed Terracotta,true,true
minecraft:cyan_glazed_terracotta,minecraft_cyan_glazed_terracotta,Cyan Glazed Terracotta,true,true
minecraft:purple_glazed_terracotta,minecraft_purple_glazed_terracotta,Purple Glazed Terracotta,true,true
minecraft:blue_glazed_terracotta,minecraft_blue_glazed_terracotta,Blue Glazed Terracotta,true,true
minecraft:brown_glazed_terracotta,minecraft_brown_glazed_terracotta,Brown Glazed Terracotta,true,true
minecraft:green_glazed_terracotta,minecraft_green_glazed_terracotta,Green Glazed Terracotta,true,true
minecraft:red_glazed_terracotta,minecraft_red_glazed_terracotta,Red Glazed Terracotta,true,true
minecraft:black_glazed_terracotta,minecraft_black_glazed_terracotta,Black Glazed Terracotta,true,true
minecraft:white_concrete,minecraft_white_concrete,White Concrete,true,true
minecraft:orange_concrete,minecraft_orange_concrete,Orange Concrete,true,true
minecraft:magenta_concrete,minecraft_magenta_concrete,Magenta Concrete,true,true
minecraft:light_blue_concrete,minecraft_light_blue_concrete,Light Blue Concrete,true,true
minecraft:yellow_concrete,minecraft_yellow_concrete,Yellow Concrete,true,true
minecraft:lime_concrete,minecraft_lime_concrete,Lime Concrete,true,true
minecraft:pink_concrete,minecraft_pink_concrete,Pink Concrete,true,true
minecraft:gray_concrete,minecraft_gray_concrete,Gray Concrete,true,true
minecraft:light_gray_concrete,minecraft_light_gray_concrete,Light Gray Concrete,true,true
minecraft:cyan_concrete,minecraft_cyan_concrete,Cyan Concrete,true,true
minecraft:purple_concrete,minecraft_purple_concrete,Purple Concrete,true,true
minecraft:blue_concrete,minecraft_blue_concrete,Blue Concrete,true,true
minecraft:brown_concrete,minecraft_brown_concrete,Brown Concrete,true,true
minecraft:green_concrete,minecraft_green_concrete,Green Concrete,true,true
minecraft:red_concrete,minecraft_red_concrete,Red Concrete,true,true
minecraft:black_concrete,minecraft_black_concrete,Black Concrete,true,true
minecraft:white_concrete_powder,minecraft_white_concrete_powder,White Concrete Powder,true,true
minecraft:orange_concrete_powder,minecraft_orange_concrete_powder,Orange Concrete Powder,true,true
minecraft:magenta_concrete_powder,minecraft_magenta_concrete_powder,Magenta Concrete Powder,true,true
minecraft:light_blue_concrete_powder,minecraft_light_blue_concrete_powder,Light Blue Concrete Powder,true,true
minecraft:yellow_concrete_powder,minecraft_yellow_concrete_powder,Yellow Concrete Powder,true,true
minecraft:lime_concrete_powder,minecraft_lime_concrete_powder,Lime Concrete Powder,true,true
minecraft:pink_concrete_powder,minecraft_pink_concrete_powder,Pink Concrete Powder,true,true
minecraft:gray_concrete_powder,minecraft_gray_concrete_powder,Gray Concrete Powder,true,true
minecraft:light_gray_concrete_powder,minecraft_light_gray_concrete_powder,Light Gray Concrete Powder,true,true
minecraft:cyan_concrete_powder,minecraft_cyan_concrete_powder,Cyan Concrete Powder,true,true
minecraft:purple_concrete_powder,minecraft_purple_concrete_powder,Purple Concrete Powder,true,true
minecraft:blue_concrete_powder,minecraft_blue_concrete_powder,Blue Concrete Powder,true,true
minecraft:brown_concrete_powder,minecraft_brown_concrete_powder,Brown Concrete Powder,true,true
minecraft:green_concrete_powder,minecraft_green_concrete_powder,Green Concrete Powder,true,true
minecraft:red_concrete_powder,minecraft_red_concrete_powder,Red Concrete Powder,true,true
minecraft:black_concrete_powder,minecraft_black_concrete_powder,Black Concrete Powder,true,true
minecraft:turtle_egg,minecraft_turtle_egg,Turtle Egg,true,true
minecraft:sniffer_egg,minecraft_sniffer_egg,Sniffer Egg,true,true
minecraft:dead_tube_coral_block,minecraft_dead_tube_coral_block,Dead Tube Coral Block,true,true
minecraft:dead_brain_coral_block,minecraft_dead_brain_coral_block,Dead Brain Coral Block,true,true
minecraft:dead_bubble_coral_block,minecraft_dead_bubble_coral_block,Dead Bubble Coral Block,true,true
minecraft:dead_fire_coral_block,minecraft_dead_fire_coral_block,Dead Fire Coral Block,true,true
minecraft:dead_horn_coral_block,minecraft_dead_horn_coral_block,Dead Horn Coral Block,true,true
minecraft:tube_coral_block,minecraft_tube_coral_block,Tube Coral Block,true,true
minecraft:brain_coral_block,minecraft_brain_coral_block,Brain Coral Block,true,true
minecraft:bubble_coral_block,minecraft_bubble_coral_block,Bubble Coral Block,true,true
minecraft:fire_coral_block,minecraft_fire_coral_block,Fire Coral Block,true,true
minecraft:horn_coral_block,minecraft_horn_coral_block,Horn Coral Block,true,true
minecraft:tube_coral,minecraft_tube_coral,Tube Coral,true,true
minecraft:brain_coral,minecraft_brain_coral,Brain Coral,true,true
minecraft:bubble_coral,minecraft_bubble_coral,Bubble Coral,true,true
minecraft:fire_coral,minecraft_fire_coral,Fire Coral,true,true
minecraft:horn_coral,minecraft_horn_coral,Horn Coral,true,true
minecraft:dead_brain_coral,minecraft_dead_brain_coral,Dead Brain Coral,true,true
minecraft:dead_bubble_coral,minecraft_dead_bubble_coral,Dead Bubble Coral,true,true
minecraft:dead_fire_coral,minecraft_dead_fire_coral,Dead Fire Coral,true,true
minecraft:dead_horn_coral,minecraft_dead_horn_coral,Dead Horn Coral,true,true
minecraft:dead_tube_coral,minecraft_dead_tube_coral,Dead Tube Coral,true,true
minecraft:tube_coral_fan,minecraft_tube_coral_fan,Tube Coral Fan,true,true
minecraft:brain_coral_fan,minecraft_brain_coral_fan,Brain Coral Fan,true,true
minecraft:bubble_coral_fan,minecraft_bubble_coral_fan,Bubble Coral Fan,true,true
minecraft:fire_coral_fan,minecraft_fire_coral_fan,Fire Coral Fan,true,true
minecraft:horn_coral_fan,minecraft_horn_coral_fan,Horn Coral Fan,true,true
minecraft:dead_tube_coral_fan,minecraft_dead_tube_coral_fan,Dead Tube Coral Fan,true,true
minecraft:dead_brain_coral_fan,minecraft_dead_brain_coral_fan,Dead Brain Coral Fan,true,true
minecraft:dead_bubble_coral_fan,minecraft_dead_bubble_coral_fan,Dead Bubble Coral Fan,true,true
minecraft:dead_fire_coral_fan,minecraft_dead_fire_coral_fan,Dead Fire Coral Fan,true,true
minecraft:dead_horn_coral_fan,minecraft_dead_horn_coral_fan,Dead Horn Coral Fan,true,true
minecraft:blue_ice,minecraft_blue_ice,Blue Ice,true,true
minecraft:conduit,minecraft_conduit,Conduit,true,true
minecraft:polished_granite_stairs,minecraft_polished_granite_stairs,Polished Granite Stairs,true,true
minecraft:smooth_red_sandstone_stairs,minecraft_smooth_red_sandstone_stairs,Smooth Red Sandstone Stairs,true,true
minecraft:mossy_stone_brick_stairs,minecraft_mossy_stone_brick_stairs,Mossy Stone Brick Stairs,true,true
minecraft:polished_diorite_stairs,minecraft_polished_diorite_stairs,Polished Diorite Stairs,true,true
minecraft:mossy_cobblestone_stairs,minecraft_mossy_cobblestone_stairs,Mossy Cobblestone Stairs,true,true
minecraft:end_stone_brick_stairs,minecraft_end_stone_brick_stairs,End Stone Brick Stairs,true,true
minecraft:stone_stairs,minecraft_stone_stairs,Stone Stairs,true,true
minecraft:smooth_sandstone_stairs,minecraft_smooth_sandstone_stairs,Smooth Sandstone Stairs,true,true
minecraft:smooth_quartz_stairs,minecraft_smooth_quartz_stairs,Smooth Quartz Stairs,true,true
minecraft:granite_stairs,minecraft_granite_stairs,Granite Stairs,true,true
minecraft:andesite_stairs,minecraft_andesite_stairs,Andesite Stairs,true,true
minecraft:red_nether_brick_stairs,minecraft_red_nether_brick_stairs,Red Nether Brick Stairs,true,true
minecraft:polished_andesite_stairs,minecraft_polished_andesite_stairs,Polished Andesite Stairs,true,true
minecraft:diorite_stairs,minecraft_diorite_stairs,Diorite Stairs,true,true
minecraft:cobbled_deepslate_stairs,minecraft_cobbled_deepslate_stairs,Cobbled Deepslate Stairs,true,true
minecraft:polished_deepslate_stairs,minecraft_polished_deepslate_stairs,Polished Deepslate Stairs,true,true
minecraft:deepslate_brick_stairs,minecraft_deepslate_brick_stairs,Deepslate Brick Stairs,true,true
minecraft:deepslate_tile_stairs,minecraft_deepslate_tile_stairs,Deepslate Tile Stairs,true,true
minecraft:polished_granite_slab,minecraft_polished_granite_slab,Polished Granite Slab,true,true
minecraft:smooth_red_sandstone_slab,minecraft_smooth_red_sandstone_slab,Smooth Red Sandstone Slab,true,true
minecraft:mossy_stone_brick_slab,minecraft_mossy_stone_brick_slab,Mossy Stone Brick Slab,true,true
minecraft:polished_diorite_slab,minecraft_polished_diorite_slab,Polished Diorite Slab,true,true
minecraft:mossy_cobblestone_slab,minecraft_mossy_cobblestone_slab,Mossy Cobblestone Slab,true,true
minecraft:end_stone_brick_slab,minecraft_end_stone_brick_slab,End Stone Brick Slab,true,true
minecraft:smooth_sandstone_slab,minecraft_smooth_sandstone_slab,Smooth Sandstone Slab,true,true
minecraft:smooth_quartz_slab,minecraft_smooth_quartz_slab,Smooth Quartz Slab,true,true
minecraft:granite_slab,minecraft_granite_slab,Granite Slab,true,true
minecraft:andesite_slab,minecraft_andesite_slab,Andesite Slab,true,true
minecraft:red_nether_brick_slab,minecraft_red_nether_brick_slab,Red Nether Brick Slab,true,true
minecraft:polished_andesite_slab,minecraft_polished_andesite_slab,Polished Andesite Slab,true,true
minecraft:diorite_slab,minecraft_diorite_slab,Diorite Slab,true,true
minecraft:cobbled_deepslate_slab,minecraft_cobbled_deepslate_slab,Cobbled Deepslate Slab,true,true
minecraft:polished_deepslate_slab,minecraft_polished_deepslate_slab,Polished Deepslate Slab,true,true
minecraft:deepslate_brick_slab,minecraft_deepslate_brick_slab,Deepslate Brick Slab,true,true
minecraft:deepslate_tile_slab,minecraft_deepslate_tile_slab,Deepslate Tile Slab,true,true
minecraft:scaffolding,minecraft_scaffolding,Scaffolding,true,true
minecraft:redstone,minecraft_redstone,Redstone,true,false
minecraft:redstone_torch,minecraft_redstone_torch,Redstone Torch,true,true
minecraft:redstone_block,minecraft_redstone_block,Redstone Block,true,true
minecraft:repeater,minecraft_repeater,Repeater,true,true
minecraft:comparator,minecraft_comparator,Comparator,true,true
minecraft:piston,minecraft_piston,Piston,true,true
minecraft:sticky_piston,minecraft_sticky_piston,Sticky Piston,true,true
minecraft:slime_block,minecraft_slime_block,Slime Block,true,true
minecraft:honey_block,minecraft_honey_block,Honey Block,true,true
minecraft:observer,minecraft_observer,Observer,true,true
minecraft:hopper,minecraft_hopper,Hopper,true,true
minecraft:dispenser,minecraft_dispenser,Dispenser,true,true
minecraft:dropper,minecraft_dropper,Dropper,true,true
minecraft:lectern,minecraft_lectern,Lectern,true,true
minecraft:target,minecraft_target,Target,true,true
minecraft:lever,minecraft_lever,Lever,true,true
minecraft:lightning_rod,minecraft_lightning_rod,Lightning Rod,true,true
minecraft:daylight_detector,minecraft_daylight_detector,Daylight Detector,true,true
minecraft:sculk_sensor,minecraft_sculk_sensor,Sculk Sensor,true,true
minecraft:calibrated_sculk_sensor,minecraft_calibrated_sculk_sensor,Calibrated Sculk Sensor,true,true
minecraft:tripwire_hook,minecraft_tripwire_hook,Tripwire Hook,true,true
minecraft:trapped_chest,minecraft_trapped_chest,Trapped Chest,true,true
minecraft:tnt,minecraft_tnt,Tnt,true,true
minecraft:redstone_lamp,minecraft_redstone_lamp,Redstone Lamp,true,true
minecraft:note_block,minecraft_note_block,Note Block,true,true
minecraft:stone_button,minecraft_stone_button,Stone Button,true,true
minecraft:polished_blackstone_button,minecraft_polished_blackstone_button,Polished Blackstone Button,true,true
minecraft:oak_button,minecraft_oak_button,Oak Button,true,true
minecraft:spruce_button,minecraft_spruce_button,Spruce Button,true,true
minecraft:birch_button,minecraft_birch_button,Birch Button,true,true
minecraft:jungle_button,minecraft_jungle_button,Jungle Button,true,true
minecraft:acacia_button,minecraft_acacia_button,Acacia Button,true,true
minecraft:cherry_button,minecraft_cherry_button,Cherry Button,true,true
minecraft:dark_oak_button,minecraft_dark_oak_button,Dark Oak Button,true,true
minecraft:mangrove_button,minecraft_mangrove_button,Mangrove Button,true,true
minecraft:bamboo_button,minecraft_bamboo_button,Bamboo Button,true,true
minecraft:crimson_button,minecraft_crimson_button,Crimson Button,true,true
minecraft:warped_button,minecraft_warped_button,Warped Button,true,true
minecraft:stone_pressure_plate,minecraft_stone_pressure_plate,Stone Pressure Plate,true,true
minecraft:polished_blackstone_pressure_plate,minecraft_polished_blackstone_pressure_plate,Polished Blackstone Pressure Plate,true,true
minecraft:light_weighted_pressure_plate,minecraft_light_weighted_pressure_plate,Light Weighted Pressure Plate,true,true
minecraft:heavy_weighted_pressure_plate,minecraft_heavy_weighted_pressure_plate,Heavy Weighted Pressure Plate,true,true
